Year   Age   Cohort      Female        Male       Total
 2012   56      1956   195843.79   191754.58   387598.37
 2012   56      1955   183284.25   179382.87   362667.12
 2012   57      1955   188249.41   184049.65   372299.06
 2012   57      1954   178666.79   174266.16   352932.95
 2012   58      1954   187540.12   182435.96   369976.08
 2012   58      1953   178779.05   174102.53   352881.58
 2012   59      1953   186184.25   180740.88   366925.13
 2012   59      1952   175745.72   170623.30   346369.02
 2012   60      1952   182586.22   176750.79   359337.02
 2012   60      1951   172564.88   166837.69   339402.57
 2012   61      1951   183064.35   176418.12   359482.47
 2012   61      1950   176083.93   169519.79   345603.72
 2012   62      1950   185552.68   178009.95   363562.63
 2012   62      1949   180646.01   173620.86   354266.87
 2012   63      1949   189811.43   181883.01   371694.45
 2012   63      1948   187592.46   180158.00   367750.45
 2012   64      1948   198058.38   189607.86   387666.23
 2012   64      1947   196213.86   188133.39   384347.25
 2012   65      1947   216529.36   206950.24   423479.59
 2012   65      1946   199162.00   190377.18   389539.19
 2012   66      1946   182015.17   173510.38   355525.56
 2012   66      1945   162809.70   154559.30   317369.00
 2012   67      1945   166597.37   157617.92   324215.29
 2012   67      1944   161871.43   153095.66   314967.08
 2012   68      1944   163228.07   153779.83   317007.90
 2012   68      1943   155600.09   146023.49   301623.57
 2012   69      1943   160030.53   149506.66   309537.20
 2012   69      1942   146409.90   135258.22   281668.12
 2012   70      1942   145120.01   133440.11   278560.12
 2012   70      1941   132904.89   120999.01   253903.91
 2012   71      1941   131677.32   119136.42   250813.74
 2012   71      1940   125454.33   113049.44   238503.76
 2012   72      1940   131666.49   117868.31   249534.79
 2012   72      1939   128738.18   115148.17   243886.35
 2012   73      1939   132454.03   117741.49   250195.52
 2012   73      1938   127424.15   113087.01   240511.16
 2012   74      1938   130049.95   114665.82   244715.77
 2012   74      1937   125473.19   109920.47   235393.66
 2012   75      1937   123735.07   107677.16   231412.23
 2012   75      1936   120588.15   103586.08   224174.23
 2012   76      1936   118773.90   101180.01   219953.91
 2012   76      1935   115893.90    97777.01   213670.91
 2012   77      1935   113891.24    95278.32   209169.56
 2012   77      1934   110071.32    90943.99   201015.31
 2012   78      1934   107892.81    88358.37   196251.18
 2012   78      1933   104830.31    84253.37   189083.68
 2012   79      1933   102457.06    81599.94   184057.00
 2012   79      1932   102230.06    79947.69   182177.75
 2012   80      1932    99649.51    77046.16   176695.66
 2012   80      1931    99797.09    75465.58   175262.66
 2012   81      1931    96894.68    72415.55   169310.23
 2012   81      1930    95517.60    69202.88   164720.48
 2012   82      1930    92306.52    66000.76   158307.28
 2012   82      1929    89150.11    62120.84   151270.95
 2012   83      1929    85794.16    58923.22   144717.38
 2012   83      1928    82859.37    56166.48   139025.84
 2012   84      1928    79263.26    52947.46   132210.72
 2012   84      1927    75343.59    48976.90   124320.49
 2012   85      1927    71652.28    45825.82   117478.10
 2012   85      1926    71157.75    44328.68   115486.43
 2012   86      1926    67242.70    41139.26   108381.95
 2012   86      1925    64533.88    37931.61   102465.49
 2012   87      1925    60552.07    34857.28    95409.35
 2012   87      1924    58307.17    32027.74    90334.91
 2012   88      1924    54282.63    29148.84    83431.47
 2012   88      1923    52686.92    26798.52    79485.44
 2012   89      1923    48536.39    24126.96    72663.35
 2012   89      1922    46670.50    22235.73    68906.23
 2012   90      1922    42457.38    19756.70    62214.08
 2012   90      1921    42099.79    18786.09    60885.88
 2012   91      1921    37891.81    16473.05    54364.87
 2012   91      1920    39179.55    15971.07    55150.62
 2012   92      1920    34793.60    13770.49    48564.08
 2012   92      1919    23843.64     9040.87    32884.50
 2012   93      1919    20862.21     7654.61    28516.82
 2012   93      1918    16666.88     5752.75    22419.63
 2012   94      1918    14392.51     4799.50    19192.00
 2012   94      1917    13215.94     4166.01    17381.95
 2012   95      1917    11220.07     3392.73    14612.80
 2012   95      1916    11478.47     3348.84    14827.30
 2012   96      1916     9552.46     2661.33    12213.79
 2012   96      1915     8787.39     2391.95    11179.34
 2012   97      1915     7168.57     1864.01     9032.58
 2012   97      1914     6707.34     1603.66     8311.00
 2012   98      1914     5380.83     1215.09     6595.92
 2012   98      1913     4657.73     1000.92     5658.65
 2012   99      1913     3640.60      737.17     4377.78
 2012   99      1912     3086.15      621.61     3707.76
 2012   100     1912     2343.40      445.99     2789.39
 2012   100     1911     1939.54      354.06     2293.60
 2012   101     1911     1444.91      252.32     1697.22
 2012   101     1910     1181.65      185.43     1367.08
 2012   102     1910      856.45      128.19      984.64
 2012   102     1909      708.22       97.09      805.31
 2012   103     1909      501.70       65.92      567.63
 2012   103     1908      417.31       56.86      474.17
 2012   104     1908      286.99       38.29      325.28
 2012   104     1907      233.42       30.03      263.45
 2012   105     1907      155.50       18.97      174.46
 2012   105     1906      130.49       13.43      143.92
 2012   106     1906       84.74        8.67       93.41
 2012   106     1905       67.11        6.68       73.80
 2012   107     1905       44.14        5.02       49.16
 2012   107     1904       36.43        3.22       39.65
 2012   108     1904       24.16        1.74       25.90
 2012   108     1903       16.58        1.47       18.05
 2012   109     1903       10.62        0.89       11.51
 2012   109     1902        6.78        0.67        7.45
 2012   110      0      11.74        1.03       12.77
 2013    0      2013   191245.03   201369.41   392614.44
 2013    0      2012   195961.03   206165.51   402126.54
 2013    1      2012   197463.41   207676.13   405139.55
 2013    1      2011   199382.69   209360.67   408743.36
 2013    2      2011   199120.77   209042.43   408163.20
 2013    2      2010   197745.99   207218.63   404964.62
 2013    3      2010   195331.53   204740.27   400071.81
 2013    3      2009   195074.23   204149.94   399224.17
 2013    4      2009   192983.22   202074.36   395057.58
 2013    4      2008   193285.40   202564.37   395849.76
 2013    5      2008   194566.04   203932.99   398499.03
 2013    5      2007   192797.34   202406.59   395203.93
 2013    6      2007   189920.63   199384.66   389305.29
 2013    6      2006   187483.60   196669.44   384153.05
 2013    7      2006   184990.96   194080.08   379071.05
 2013    7      2005   181636.55   190270.03   371906.58
 2013    8      2005   179943.60   188537.27   368480.87
 2013    8      2004   176337.51   184955.65   361293.16
 2013    9      2004   174626.42   183135.82   357762.23
 2013    9      2003   172077.98   180714.30   352792.28
 2013   10      2003   170496.36   178983.27   349479.62
 2013   10      2002   168061.08   176558.37   344619.45
 2013   11      2002   166792.88   175139.62   341932.50
 2013   11      2001   167652.38   175510.58   343162.95
 2013   12      2001   169743.57   177581.69   347325.26
 2013   12      2000   172422.23   180704.98   353127.21
 2013   13      2000   173867.21   182179.95   356047.16
 2013   13      1999   176870.11   185917.34   362787.45
 2013   14      1999   179005.41   188254.97   367260.38
 2013   14      1998   181052.93   190154.33   371207.26
 2013   15      1998   183083.15   192453.82   375536.96
 2013   15      1997   184151.64   193505.13   377656.77
 2013   16      1997   187517.88   197185.36   384703.23
 2013   16      1996   188950.30   199933.36   388883.66
 2013   17      1996   186520.77   197706.72   384227.49
 2013   17      1995   186169.77   197566.90   383736.66
 2013   18      1995   189849.07   201357.85   391206.92
 2013   18      1994   190091.39   200329.13   390420.51
 2013   19      1994   196885.18   207102.68   403987.86
 2013   19      1993   198934.96   207680.47   406615.43
 2013   20      1993   201858.60   210575.72   412434.32
 2013   20      1992   203688.03   209261.72   412949.75
 2013   21      1992   211410.83   217554.73   428965.57
 2013   21      1991   212361.45   218706.38   431067.83
 2013   22      1991   217666.04   223636.54   441302.58
 2013   22      1990   215330.49   223699.22   439029.71
 2013   23      1990   217252.91   225087.58   442340.49
 2013   23      1989   213888.05   219616.87   433504.91
 2013   24      1989   217580.75   222925.94   440506.69
 2013   24      1988   215132.16   216733.03   431865.19
 2013   25      1988   221407.84   223128.81   444536.65
 2013   25      1987   218302.07   216729.06   435031.13
 2013   26      1987   219440.37   217985.28   437425.65
 2013   26      1986   216463.45   215238.94   431702.39
 2013   27      1986   218823.42   217518.70   436342.12
 2013   27      1985   216773.14   217431.83   434204.97
 2013   28      1985   220012.51   220585.36   440597.87
 2013   28      1984   218132.46   217451.62   435584.09
 2013   29      1984   216342.08   215574.94   431917.02
 2013   29      1983   215558.62   213087.59   428646.21
 2013   30      1983   218276.55   215662.92   433939.47
 2013   30      1982   217743.56   213982.50   431726.06
 2013   31      1982   219642.51   216089.26   435731.78
 2013   31      1981   217760.68   214253.32   432014.01
 2013   32      1981   221753.36   218114.06   439867.42
 2013   32      1980   218361.17   215632.85   433994.03
 2013   33      1980   222609.88   219623.48   442233.36
 2013   33      1979   213745.17   211952.22   425697.40
 2013   34      1979   217525.70   215566.64   433092.33
 2013   34      1978   205143.84   204305.13   409448.98
 2013   35      1978   202257.09   201088.98   403346.08
 2013   35      1977   193404.78   193071.78   386476.56
 2013   36      1977   196498.69   195802.74   392301.43
 2013   36      1976   190812.29   189917.26   380729.55
 2013   37      1976   200580.12   199308.76   399888.89
 2013   37      1975   195210.17   193167.21   388377.38
 2013   38      1975   204927.74   202609.49   407537.23
 2013   38      1974   200046.19   197434.54   397480.73
 2013   39      1974   208196.27   205315.69   413511.95
 2013   39      1973   205638.80   202720.38   408359.18
 2013   40      1973   215854.15   212565.57   428419.73
 2013   40      1972   215534.29   212341.92   427876.22
 2013   41      1972   224762.01   221317.15   446079.16
 2013   41      1971   222982.96   217840.59   440823.56
 2013   42      1971   236170.25   230587.01   466757.26
 2013   42      1970   229289.24   222686.16   451975.40
 2013   43      1970   233385.49   226656.02   460041.51
 2013   43      1969   224268.69   217912.42   442181.11
 2013   44      1969   238830.82   232080.45   470911.27
 2013   44      1968   230040.67   223466.83   453507.50
 2013   45      1968   239260.73   232327.55   471588.28
 2013   45      1967   230004.13   224485.56   454489.69
 2013   46      1967   241784.28   235828.20   477612.48
 2013   46      1966   233924.11   228142.19   462066.30
 2013   47      1966   241318.31   235181.80   476500.11
 2013   47      1965   234894.59   228103.45   462998.04
 2013   48      1965   243487.51   236162.70   479650.21
 2013   48      1964   235038.31   228361.62   463399.94
 2013   49      1964   243159.31   235988.96   479148.27
 2013   49      1963   230320.25   224208.14   454528.39
 2013   50      1963   240460.07   233899.91   474359.98
 2013   50      1962   225737.35   220831.51   446568.87
 2013   51      1962   234291.17   228973.34   463264.51
 2013   51      1961   220803.16   216574.55   437377.71
 2013   52      1961   226191.26   221724.54   447915.80
 2013   52      1960   213522.93   209362.22   422885.16
 2013   53      1960   217372.40   213110.32   430482.72
 2013   53      1959   203721.97   199739.88   403461.85
 2013   54      1959   214224.61   209937.91   424162.52
 2013   54      1958   201609.81   197611.07   399220.88
 2013   55      1958   207516.26   203132.02   410648.29
 2013   55      1957   196012.35   191881.61   387893.96
 2013   56      1957   201567.34   197109.70   398677.05
 2013   56      1956   188369.64   184327.50   372697.14
 2013   57      1956   195343.88   190925.68   386269.57
 2013   57      1955   182695.14   178500.07   361195.20
 2013   58      1955   187756.57   183003.18   370759.74
 2013   58      1954   178093.42   173123.51   351216.93
 2013   59      1954   187015.23   181281.35   368296.58
 2013   59      1953   178192.26   172830.39   351022.65
 2013   60      1953   185549.32   179471.99   365021.31
 2013   60      1952   175043.13   169286.20   344329.34
 2013   61      1952   181896.02   175436.27   357332.29
 2013   61      1951   171805.26   165397.69   337202.95
 2013   62      1951   182361.20   174949.64   357310.84
 2013   62      1950   175292.35   167976.29   343268.65
 2013   63      1950   184707.97   176534.60   361242.57
 2013   63      1949   179712.71   171999.46   351712.17
 2013   64      1949   188872.82   180149.82   369022.64
 2013   64      1948   186472.55   178280.05   364752.60
 2013   65      1948   196835.86   187616.60   384452.46
 2013   65      1947   194875.30   185990.24   380865.53
 2013   66      1947   214966.03   204650.79   419616.82
 2013   66      1946   197580.96   188052.64   385633.60
 2013   67      1946   180610.07   171359.60   351969.67
 2013   67      1945   161407.04   152463.20   313870.24
 2013   68      1945   165120.94   155337.17   320458.11
 2013   68      1944   160326.19   150756.24   311082.43
 2013   69      1944   161601.42   151308.15   312909.57
 2013   69      1943   153910.77   143485.57   297396.34
 2013   70      1943   158191.13   146817.08   305008.21
 2013   70      1942   144625.69   132672.06   277297.75
 2013   71      1942   143319.30   130732.16   274051.46
 2013   71      1941   131147.66   118344.21   249491.87
 2013   72      1941   129794.17   116368.51   246162.69
 2013   72      1940   123538.63   110254.16   233792.78
 2013   73      1940   129544.69   114910.96   244455.65
 2013   73      1939   126520.53   112112.72   238633.25
 2013   74      1939   130106.91   114630.61   244737.52
 2013   74      1938   125085.71   109923.19   235008.90
 2013   75      1938   127446.97   111308.43   238755.40
 2013   75      1937   122795.19   106459.59   229254.78
 2013   76      1937   120988.91   104130.18   225119.09
 2013   76      1936   117760.83    99914.35   217675.17
 2013   77      1936   115797.96    97495.38   213293.34
 2013   77      1935   112802.71    93971.38   206774.09
 2013   78      1935   110683.79    91393.55   202077.34
 2013   78      1934   106728.96    86973.47   193702.43
 2013   79      1934   104446.47    84351.16   188797.64
 2013   79      1933   101217.22    80234.25   181451.47
 2013   80      1933    98757.91    77422.58   176180.49
 2013   80      1932    98249.82    75557.75   173807.57
 2013   81      1932    95545.72    72666.91   168212.63
 2013   81      1931    95369.80    70829.75   166199.54
 2013   82      1931    92301.78    67707.22   160009.00
 2013   82      1930    90654.11    64349.31   155003.42
 2013   83      1930    87400.15    61193.21   148593.37
 2013   83      1929    84063.99    57300.63   141364.62
 2013   84      1929    80600.12    54067.06   134667.17
 2013   84      1928    77414.41    51329.71   128744.12
 2013   85      1928    73598.62    48048.95   121647.57
 2013   85      1927    69769.01    44248.41   114017.42
 2013   86      1927    65957.14    41086.12   107043.26
 2013   86      1926    65265.01    39542.93   104807.94
 2013   87      1926    61262.74    36428.21    97690.95
 2013   87      1925    58541.12    33359.32    91900.44
 2013   88      1925    54496.49    30430.32    84926.81
 2013   88      1924    52261.70    27743.26    80004.97
 2013   89      1924    48209.88    24994.99    73204.86
 2013   89      1923    46458.62    22823.25    69281.87
 2013   90      1923    42335.50    20262.45    62597.95
 2013   90      1922    40398.44    18559.37    58957.81
 2013   91      1922    36379.72    16265.03    52644.75
 2013   91      1921    35838.08    15366.54    51204.62
 2013   92      1921    31863.52    13261.79    45125.30
 2013   92      1920    32669.00    12725.23    45394.23
 2013   93      1920    28619.53    10771.27    39390.80
 2013   93      1919    19445.81     7012.71    26458.51
 2013   94      1919    16739.62     5834.31    22573.92
 2013   94      1918    13312.67     4369.84    17682.51
 2013   95      1918    11259.72     3566.90    14826.62
 2013   95      1917    10289.61     3040.57    13330.18
 2013   96      1917     8543.81     2426.38    10970.19
 2013   96      1916     8647.07     2361.67    11008.74
 2013   97      1916     7043.13     1844.18     8887.30
 2013   97      1915     6453.40     1636.63     8090.03
 2013   98      1915     5180.82     1255.49     6436.31
 2013   98      1914     4791.53     1054.67     5846.20
 2013   99      1914     3763.19      790.17     4553.36
 2013   99      1913     3198.42      629.96     3828.37
 2013   100     1913     2434.91      452.28     2887.18
 2013   100     1912     2037.08      377.80     2414.89
 2013   101     1912     1530.78      268.50     1799.28
 2013   101     1911     1241.09      212.08     1453.17
 2013   102     1911      910.83      147.03     1057.86
 2013   102     1910      725.68      105.68      831.37
 2013   103     1910      511.63       71.83      583.46
 2013   103     1909      418.02       54.76      472.79
 2013   104     1909      284.72       36.53      321.25
 2013   104     1908      235.97       30.62      266.60
 2013   105     1908      155.65       18.13      173.77
 2013   105     1907      125.18       14.52      139.70
 2013   106     1907       80.10        8.99       89.09
 2013   106     1906       68.27        7.61       75.88
 2013   107     1906       44.34        5.12       49.46
 2013   107     1905       36.29        4.05       40.34
 2013   108     1905       22.08        2.66       24.73
 2013   108     1904       18.62        1.22       19.84
 2013   109     1904        9.95        0.93       10.88
 2013   109     1903        8.61        0.89        9.50
 2013   110      0      13.88        1.20       15.08
 2014    0      2014   189040.14   199040.32   388080.46
 2014    0      2013   191510.97   201594.37   393105.35
 2014    1      2013   192919.87   203032.03   395951.90
 2014    1      2012   197569.65   207782.32   405351.96
 2014    2      2012   199189.90   209322.73   408512.63
 2014    2      2011   200829.21   210833.64   411662.85
 2014    3      2011   200623.19   210555.54   411178.73
 2014    3      2010   198958.98   208541.87   407500.84
 2014    4      2010   196714.54   206119.84   402834.39
 2014    4      2009   196180.90   205422.23   401603.13
 2014    5      2009   194208.18   203339.37   397547.56
 2014    5      2008   194301.10   203654.23   397955.33
 2014    6      2008   195606.32   204962.32   400568.64
 2014    6      2007   193680.84   203331.29   397012.14
 2014    7      2007   190879.33   200409.21   391288.53
 2014    7      2006   188303.68   197554.10   385857.78
 2014    8      2006   185861.41   195076.12   380937.52
 2014    8      2005   182417.60   191129.19   373546.79
 2014    9      2005   180783.65   189454.19   370237.84
 2014    9      2004   177117.68   185747.11   362864.79
 2014   10      2004   175499.12   184064.43   359563.55
 2014   10      2003   172892.82   181497.98   354390.81
 2014   11      2003   171461.25   179956.38   351417.62
 2014   11      2002   168934.57   177387.50   346322.08
 2014   12      2002   167796.72   176126.49   343923.22
 2014   12      2001   168565.58   176346.30   344911.88
 2014   13      2001   170730.05   178615.52   349345.57
 2014   13      2000   173269.58   181552.29   354821.87
 2014   14      2000   174800.58   183353.61   358154.20
 2014   14      1999   177698.85   186879.90   364578.75
 2014   15      1999   179990.35   189553.46   369543.81
 2014   15      1998   181847.18   191153.07   373000.24
 2014   16      1998   184092.37   193761.61   377853.98
 2014   16      1997   184928.04   194457.96   379386.00
 2014   17      1997   188858.39   198990.80   387849.19
 2014   17      1996   189891.69   201270.39   391162.08
 2014   18      1996   188532.36   199897.99   388430.35
 2014   18      1995   187705.62   199070.23   386775.85
 2014   19      1995   193658.32   205129.95   398788.27
 2014   19      1994   193226.75   203234.69   396461.44
 2014   20      1994   200863.45   211288.98   412152.43
 2014   20      1993   202038.96   210745.33   412784.29
 2014   21      1993   204769.82   214176.15   418945.97
 2014   21      1992   205990.27   211957.24   417947.51
 2014   22      1992   215182.23   221117.31   436299.54
 2014   22      1991   215395.04   221286.15   436681.20
 2014   23      1991   221210.24   226902.94   448113.18
 2014   23      1990   218260.67   226107.94   444368.61
 2014   24      1990   219785.67   227495.47   447281.14
 2014   24      1989   215766.35   221043.98   436810.33
 2014   25      1989   219635.02   225270.89   444905.91
 2014   25      1988   216578.52   218239.84   434818.36
 2014   26      1988   223448.98   225241.81   448690.79
 2014   26      1987   219689.03   218204.06   437893.08
 2014   27      1987   221395.01   219843.50   441238.51
 2014   27      1986   217771.63   216445.81   434217.43
 2014   28      1986   220494.61   219035.81   439530.43
 2014   28      1985   217811.48   218358.99   436170.47
 2014   29      1985   221709.89   222198.93   443908.83
 2014   29      1984   219239.33   218433.68   437673.00
 2014   30      1984   217606.71   216637.35   434244.06
 2014   30      1983   216368.98   213752.32   430121.31
 2014   31      1983   219052.72   216924.78   435977.50
 2014   31      1982   218267.50   214710.90   432978.40
 2014   32      1982   220433.66   216972.29   437405.95
 2014   32      1981   218260.20   214650.19   432910.39
 2014   33      1981   222476.22   218702.30   441178.52
 2014   33      1980   218780.05   215817.07   434597.12
 2014   34      1980   223199.23   220225.71   443424.94
 2014   34      1979   214108.04   212151.02   426259.06
 2014   35      1979   218083.33   215915.21   433998.54
 2014   35      1978   205480.50   204263.20   409743.70
 2014   36      1978   202911.39   201352.18   404263.57
 2014   36      1977   193786.38   193072.93   386859.31
 2014   37      1977   197098.53   195992.83   393091.36
 2014   37      1976   191080.17   189833.14   380913.30
 2014   38      1976   201136.12   199607.44   400743.56
 2014   38      1975   195502.43   193247.10   388749.52
 2014   39      1975   205414.61   202671.94   408086.55
 2014   39      1974   200253.36   197442.54   397695.90
 2014   40      1974   208719.42   205342.89   414062.31
 2014   40      1973   205869.53   202686.52   408556.05
 2014   41      1973   216090.16   212514.81   428604.97
 2014   41      1972   215603.31   212248.28   427851.59
 2014   42      1972   225076.52   221418.65   446495.16
 2014   42      1971   223122.67   217796.34   440919.02
 2014   43      1971   236347.45   230687.05   467034.50
 2014   43      1970   229257.52   222597.35   451854.86
 2014   44      1970   233489.59   226856.63   460346.22
 2014   44      1969   224241.80   217848.20   442089.99
 2014   45      1969   238972.46   232221.78   471194.24
 2014   45      1968   230072.36   223334.20   453406.57
 2014   46      1968   239413.16   232347.93   471761.09
 2014   46      1967   230012.40   224274.62   454287.02
 2014   47      1967   241918.68   235834.18   477752.86
 2014   47      1966   233923.17   227908.05   461831.22
 2014   48      1966   241460.49   235081.46   476541.95
 2014   48      1965   234912.33   227769.89   462682.23
 2014   49      1965   243635.81   236079.04   479714.85
 2014   49      1964   235028.52   228015.51   463044.03
 2014   50      1964   243183.95   235771.04   478954.98
 2014   50      1963   230193.48   223844.75   454038.23
 2014   51      1963   240439.16   233593.64   474032.81
 2014   51      1962   225551.38   220346.56   445897.94
 2014   52      1962   234122.00   228614.96   462736.96
 2014   52      1961   220537.43   216095.61   436633.05
 2014   53      1961   225978.90   221299.71   447278.61
 2014   53      1960   213170.77   208897.52   422068.28
 2014   54      1960   217080.26   212644.52   429724.79
 2014   54      1959   203343.29   199170.79   402514.08
 2014   55      1959   213920.06   209298.77   423218.84
 2014   55      1958   201249.60   196904.80   398154.39
 2014   56      1958   207142.66   202402.86   409545.51
 2014   56      1957   195564.50   191136.44   386700.94
 2014   57      1957   201183.97   196401.86   397585.83
 2014   57      1956   187866.30   183501.22   371367.52
 2014   58      1956   194916.89   189993.36   384910.25
 2014   58      1955   182199.76   177447.70   359647.46
 2014   59      1955   187326.62   182005.99   369332.61
 2014   59      1954   177586.15   171974.14   349560.29
 2014   60      1954   186495.68   180158.75   366654.43
 2014   60      1953   177566.17   171581.25   349147.42
 2014   61      1953   184944.51   178301.72   363246.23
 2014   61      1952   174348.36   167990.09   342338.46
 2014   62      1952   181275.28   174157.47   355432.75
 2014   62      1951   171124.97   163975.03   335100.00
 2014   63      1951   181644.99   173624.26   355269.25
 2014   63      1950   174469.77   166546.57   341016.34
 2014   64      1950   183914.88   174949.95   358864.83
 2014   64      1949   178789.47   170300.27   349089.74
 2014   65      1949   187790.88   178287.21   366078.09
 2014   65      1948   185277.17   176342.46   361619.63
 2014   66      1948   195423.62   185544.94   380968.56
 2014   66      1947   193440.01   183861.52   377301.53
 2014   67      1947   213370.87   202160.14   415531.01
 2014   67      1946   196009.05   185660.15   381669.19
 2014   68      1946   179065.40   169021.71   348087.10
 2014   68      1945   159941.01   150203.95   310144.96
 2014   69      1945   163531.59   152919.64   316451.23
 2014   69      1944   158676.26   148246.56   306922.82
 2014   70      1944   159774.13   148676.01   308450.14
 2014   70      1943   152082.23   140831.62   292913.85
 2014   71      1943   156231.68   143965.93   300197.61
 2014   71      1942   142781.27   129913.35   272694.61
 2014   72      1942   141306.01   127814.93   269120.94
 2014   72      1941   129194.19   115488.30   244682.49
 2014   73      1941   127757.33   113549.78   241307.11
 2014   73      1940   121482.02   107430.56   228912.58
 2014   74      1940   127228.40   111862.35   239090.75
 2014   74      1939   124205.96   109056.42   233262.38
 2014   75      1939   127518.58   111279.78   238798.37
 2014   75      1938   122496.94   106596.44   229093.38
 2014   76      1938   124630.94   107713.26   232344.20
 2014   76      1937   119976.82   102861.31   222838.13
 2014   77      1937   117943.33   100337.87   218281.20
 2014   77      1936   114701.66    96186.37   210888.03
 2014   78      1936   112564.61    93563.79   206128.40
 2014   78      1935   109537.94    90005.38   199543.32
 2014   79      1935   107221.20    87262.62   194483.82
 2014   79      1934   103191.79    82936.37   186128.16
 2014   80      1934   100656.36    80049.79   180706.14
 2014   80      1933    97430.36    75960.62   173390.98
 2014   81      1933    94716.01    73009.51   167725.52
 2014   81      1932    94082.26    71113.09   165195.35
 2014   82      1932    91077.23    68005.34   159082.57
 2014   82      1931    90689.73    66064.17   156753.90
 2014   83      1931    87346.02    62726.07   150072.09
 2014   83      1930    85658.94    59528.82   145187.76
 2014   84      1930    82086.52    56210.45   138296.97
 2014   84      1929    78773.85    52442.95   131216.80
 2014   85      1929    75045.10    49111.78   124156.88
 2014   85      1928    71702.21    46423.13   118125.34
 2014   86      1928    67937.28    43244.11   111181.40
 2014   86      1927    64062.26    39540.00   103602.26
 2014   87      1927    60250.56    36504.72    96755.27
 2014   87      1926    59248.74    34899.87    94148.61
 2014   88      1926    55314.32    31897.04    87211.36
 2014   88      1925    52516.55    28992.56    81509.12
 2014   89      1925    48603.47    26218.36    74821.82
 2014   89      1924    46204.24    23670.36    69874.60
 2014   90      1924    42249.91    21121.00    63370.91
 2014   90      1923    40328.47    19049.43    59377.90
 2014   91      1923    36487.72    16788.76    53276.48
 2014   91      1922    34448.85    15195.52    49644.37
 2014   92      1922    30802.06    13187.81    43989.87
 2014   92      1921    29978.10    12273.41    42251.52
 2014   93      1921    26471.61    10472.56    36944.17
 2014   93      1920    26724.13     9881.67    36605.80
 2014   94      1920    23251.19     8317.66    31568.85
 2014   94      1919    15499.59     5324.51    20824.11
 2014   95      1919    13193.84     4375.63    17569.48
 2014   95      1918    10326.93     3205.41    13532.34
 2014   96      1918     8648.96     2571.51    11220.47
 2014   96      1917     7752.77     2158.24     9911.01
 2014   97      1917     6383.17     1701.03     8084.20
 2014   97      1916     6344.40     1623.89     7968.29
 2014   98      1916     5122.09     1250.88     6372.97
 2014   98      1915     4622.95     1094.98     5717.94
 2014   99      1915     3653.20      826.52     4479.72
 2014   99      1914     3316.20      681.98     3998.18
 2014   100     1914     2563.66      507.83     3071.49
 2014   100     1913     2126.27      384.98     2511.26
 2014   101     1913     1614.57      283.48     1898.05
 2014   101     1912     1319.68      226.65     1546.33
 2014   102     1912      965.50      161.64     1127.13
 2014   102     1911      773.18      121.83      895.01
 2014   103     1911      553.02       85.97      638.99
 2014   103     1910      427.05       60.62      487.67
 2014   104     1910      296.61       41.01      337.62
 2014   104     1909      233.86       28.52      262.39
 2014   105     1909      156.48       18.28      174.76
 2014   105     1908      125.49       14.16      139.64
 2014   106     1908       83.04        9.05       92.10
 2014   106     1907       64.62        7.31       71.93
 2014   107     1907       41.39        3.94       45.32
 2014   107     1906       35.52        3.88       39.39
 2014   108     1906       20.66        1.76       22.42
 2014   108     1905       16.08        2.11       18.18
 2014   109     1905        9.22        0.82       10.04
 2014   109     1904        7.71        0.71        8.41
 2014   110      0      13.99        0.25       14.23
 2015    0      2015   188621.67   198900.98   387522.65
 2015    0      2014   189867.86   199873.32   389741.18
 2015    1      2014   190799.38   200843.19   391642.58
 2015    1      2013   193395.56   203526.83   396922.39
 2015    2      2013   194760.60   204820.19   399580.78
 2015    2      2012   199305.44   209441.56   408747.00
 2015    3      2012   200806.21   210932.00   411738.21
 2015    3      2011   202346.70   212362.88   414709.58
 2015    4      2011   202126.03   211988.22   414114.25
 2015    4      2010   200370.11   209949.00   410319.12
 2015    5      2010   198011.07   207382.15   405393.23
 2015    5      2009   197427.33   206708.63   404135.96
 2015    6      2009   195251.44   204442.70   399694.14
 2015    6      2008   195339.98   204681.53   400021.51
 2015    7      2008   196612.50   206070.43   402682.93
 2015    7      2007   194658.10   204376.25   399034.35
 2015    8      2007   191781.28   201457.86   393239.14
 2015    8      2006   189190.06   198569.93   387759.99
 2015    9      2006   186721.52   196120.45   382841.97
 2015    9      2005   183269.29   192057.35   375326.64
 2015   10      2005   181667.81   190539.55   372207.36
 2015   10      2004   178003.25   186687.99   364691.24
 2015   11      2004   176486.05   185160.52   361646.57
 2015   11      2003   173872.86   182483.91   356356.78
 2015   12      2003   172484.33   181071.00   353555.33
 2015   12      2002   169951.81   178386.32   348338.13
 2015   13      2002   168799.36   177231.72   346031.08
 2015   13      2001   169541.75   177372.89   346914.65
 2015   14      2001   171644.45   179876.28   351520.73
 2015   14      2000   174198.99   182722.35   356921.34
 2015   15      2000   175831.31   184878.41   360709.72
 2015   15      1999   178674.91   188166.88   366841.79
 2015   16      1999   181057.83   191102.79   372160.63
 2015   16      1998   182847.24   192448.79   375296.03
 2015   17      1998   185546.95   195803.96   381350.91
 2015   17      1997   186250.04   196233.46   382483.50
 2015   18      1997   191033.77   201450.30   392484.08
 2015   18      1996   191936.36   203492.04   395428.40
